"I","PI0","PI1","QI","LI","TI"
3329,180.3,180.3,-170.9,11,21
3330,0,0,-11936.3,11,22
3331,0.01,0.01,-651.7,11,22
3332,0.1,0.1,-4.5,11,22
3333,0.2,0.2,-9.4,11,22
3334,0.5,0.5,-14.7,11,22
3335,0.6,0.6,-147.8,11,22
3336,1,1,-90.6,11,22
3337,2,2,-175.4,11,22
3338,3,3,-50,11,22
3339,4,4,-50,11,22
3340,4.5,4.5,-58,11,22
3341,4.99,4.99,-10,11,22
3342,5,5,-432,11,22
3343,5.5,5.5,-98.2,11,22
3344,5.8,5.8,-33.8,11,22
3345,6,6,-401.2,11,22
3346,6.5,6.5,-50,11,22
3347,6.8,6.8,-30,11,22
3348,7,7,-80,11,22
3349,7.49,7.49,-10,11,22
3350,7.5,7.5,-80,11,22
3351,8.99,8.99,-10,11,22
3352,9.2,9.2,-121.6,11,22
3353,11.22,11.22,-65,11,22
3354,12,12,-171.6,11,22
3355,12.44,12.44,-65,11,22
3356,12.5,12.5,-130,11,22
3357,13,13,-50,11,22
3358,13.5,13.5,-50,11,22
3359,14,14,-121.6,11,22
3360,14.11,14.11,-90,11,22
3361,15,15,-100.1,11,22
3362,15.5,15.5,-50,11,22
3363,16,16,-178.5,11,22
3364,16.5,16.5,-50,11,22
3365,17.5,17.5,-80,11,22
3366,17.92,17.92,-65,11,22
3367,18,18,-50,11,22
3368,18.5,18.5,-50,11,22
3369,19,19,-50,11,22
3370,19.16,19.16,-90,11,22
3371,19.5,19.5,-50,11,22
3372,20,20,-201.1,11,22
3373,20.44,20.44,-90,11,22
3374,21.71,21.71,-90,11,22
3375,23.08,23.08,-100,11,22
3376,24.04,24.04,-68.9,11,22
3377,25,25,-121.6,11,22
3378,25.01,25.01,-68.9,11,22
3379,26,26,-4.8,11,22
3380,27.3,27.3,-72.5,11,22
3381,28,28,-4.9,11,22
3382,28.2,28.2,-6.8,11,22
3383,28.8,28.8,-72.5,11,22
3384,29.8,29.8,-82.3,11,22
3385,30,30,-50,11,22
3386,30.03,30.03,-18,11,22
3387,31.1,31.1,-72.5,11,22
3388,35.13,35.13,-45,11,22
3389,40,40,-9.1,11,22
3390,40.03,40.03,-8,11,22
3391,42,42,-139.4,11,22
3392,42.5,42.5,-0.1,11,22
3393,45.03,45.03,-22,11,22
3394,45.13,45.13,-45,11,22
3395,47,47,-139.4,11,22
3396,47.5,47.5,-0.1,11,22
3397,49,49,-62,11,22
3398,50,50,-50,11,22
3399,50.5,50.5,-0.1,11,22
3400,55.13,55.13,-45,11,22
3401,60,60,-9.5,11,22
3402,60.01,60.01,-6.8,11,22
3403,63.34,63.34,-9.5,11,22
3404,63.35,63.35,-6.8,11,22
3405,65.5,65.5,-10,11,22
3406,66.69,66.69,-9.5,11,22
3407,66.7,66.7,-6.8,11,22
3408,70.03,70.03,-9.5,11,22
3409,70.04,70.04,-6.6,11,22
3410,71.2,71.2,-51.2,11,22
3411,72.8,72.8,-51.2,11,22
3412,73.1,73.1,-51.2,11,22
3413,73.5,73.5,-35,11,22
3414,75.7,75.7,-74.2,11,22
3415,77.4,77.4,-8,11,22
3416,79,79,-17,11,22
3417,79.5,79.5,-10,11,22
3418,99.5,99.5,-608,11,22
3419,145,145,-20,11,22
3420,145.01,145.01,-8.3,11,22
3421,160,160,-1091.7,11,22
3422,180,180,-904.9,11,22
3423,180.3,180.3,-170.9,11,22
3424,0,0,-11877.5,11,23
3425,0.01,0.01,-734.8,11,23
3426,0.1,0.1,-4.5,11,23
3427,0.2,0.2,-9.4,11,23
3428,0.5,0.5,-17.7,11,23
3429,0.6,0.6,-147.8,11,23
3430,1,1,-90.6,11,23
3431,2,2,-184.2,11,23
3432,3,3,-50,11,23
3433,4,4,-50,11,23
3434,4.5,4.5,-58,11,23
3435,4.99,4.99,-10,11,23
3436,5,5,-432.2,11,23
3437,5.5,5.5,-106.7,11,23
3438,5.8,5.8,-32.2,11,23
3439,6,6,-404.6,11,23
3440,6.5,6.5,-50,11,23
3441,6.8,6.8,-30,11,23
3442,7,7,-80,11,23
3443,7.49,7.49,-10,11,23
3444,7.5,7.5,-80,11,23
3445,8.99,8.99,-10,11,23
3446,9.2,9.2,-121.6,11,23
3447,11.22,11.22,-65,11,23
3448,12,12,-171.6,11,23
3449,12.44,12.44,-65,11,23
3450,12.5,12.5,-130,11,23
3451,13,13,-50,11,23
3452,13.5,13.5,-50,11,23
3453,14,14,-121.6,11,23
3454,14.11,14.11,-90,11,23
3455,15,15,-100.1,11,23
3456,15.5,15.5,-50,11,23
3457,16,16,-178.5,11,23
3458,16.5,16.5,-50,11,23
3459,17.5,17.5,-80,11,23
3460,17.92,17.92,-65,11,23
3461,18,18,-50,11,23
3462,18.5,18.5,-50,11,23
3463,19,19,-50,11,23
3464,19.16,19.16,-90,11,23
3465,19.5,19.5,-50,11,23
3466,20,20,-202.4,11,23
3467,20.44,20.44,-90,11,23
3468,21.71,21.71,-90,11,23
3469,23.08,23.08,-100,11,23
3470,24.04,24.04,-68.9,11,23
3471,25,25,-121.6,11,23
3472,25.01,25.01,-68.9,11,23
3473,26,26,-4.8,11,23
3474,27.3,27.3,-72.5,11,23
3475,28,28,-4.9,11,23
3476,28.2,28.2,-6.8,11,23
3477,28.8,28.8,-72.5,11,23
3478,29.8,29.8,-82.3,11,23
3479,30,30,-50,11,23
3480,30.03,30.03,-18,11,23
3481,31.1,31.1,-72.5,11,23
3482,35,35,-5,11,23
3483,35.13,35.13,-45,11,23
3484,40,40,-4.1,11,23
3485,40.03,40.03,-8,11,23
3486,42,42,-139.4,11,23
3487,42.5,42.5,-0.1,11,23
3488,45.03,45.03,-22,11,23
3489,45.13,45.13,-45,11,23
3490,47,47,-139.4,11,23
3491,47.5,47.5,-0.1,11,23
3492,49,49,-62,11,23
3493,50,50,-50,11,23
3494,50.5,50.5,-0.1,11,23
3495,55.13,55.13,-45,11,23
3496,60,60,-9.5,11,23
3497,60.01,60.01,-6.8,11,23
3498,63.34,63.34,-9.5,11,23
3499,63.35,63.35,-6.8,11,23
3500,65.5,65.5,-10,11,23
3501,66.69,66.69,-9.5,11,23
3502,66.7,66.7,-6.8,11,23
3503,70.03,70.03,-9.5,11,23
3504,70.04,70.04,-6.6,11,23
3505,71.2,71.2,-51.2,11,23
3506,72.8,72.8,-51.2,11,23
3507,73.1,73.1,-51.2,11,23
3508,73.5,73.5,-35,11,23
3509,75.7,75.7,-74.2,11,23
3510,77.4,77.4,-8,11,23
3511,79,79,-17,11,23
3512,79.5,79.5,-10,11,23
3513,99.5,99.5,-608.8,11,23
3514,145,145,-20,11,23
3515,145.01,145.01,-8.3,11,23
3516,160,160,-1091.7,11,23
3517,180,180,-904.9,11,23
3518,180.3,180.3,-170.9,11,23
3519,0,0,-11743.7,11,24
3520,0.01,0.01,-734.8,11,24
3521,0.1,0.1,-4.5,11,24
3522,0.2,0.2,-9.4,11,24
3523,0.5,0.5,-21,11,24
3524,0.6,0.6,-147.8,11,24
3525,1,1,-90.6,11,24
3526,2,2,-191.9,11,24
3527,3,3,-50,11,24
3528,4,4,-50,11,24
3529,4.5,4.5,-58,11,24
3530,4.99,4.99,-10,11,24
3531,5,5,-433.3,11,24
3532,5.5,5.5,-107.1,11,24
3533,5.8,5.8,-31.6,11,24
3534,6,6,-400.5,11,24
3535,6.5,6.5,-50,11,24
3536,6.8,6.8,-30,11,24
3537,7,7,-80,11,24
3538,7.49,7.49,-10,11,24
3539,7.5,7.5,-80,11,24
3540,8.99,8.99,-10,11,24
3541,9.2,9.2,-121.6,11,24
3542,11.22,11.22,-65,11,24
3543,12,12,-171.6,11,24
3544,12.44,12.44,-65,11,24
3545,12.5,12.5,-130,11,24
3546,13,13,-50,11,24
3547,13.5,13.5,-50,11,24
3548,14,14,-121.6,11,24
3549,14.11,14.11,-90,11,24
3550,15,15,-50.1,11,24
3551,15.5,15.5,-50,11,24
3552,16,16,-178.5,11,24
3553,16.5,16.5,-50,11,24
3554,17.5,17.5,-80,11,24
3555,17.92,17.92,-65,11,24
3556,18,18,-50,11,24
3557,18.5,18.5,-50,11,24
3558,19,19,-50,11,24
3559,19.16,19.16,-90,11,24
3560,19.5,19.5,-50,11,24
3561,20,20,-193.5,11,24
3562,20.44,20.44,-90,11,24
3563,21.71,21.71,-90,11,24
3564,23.08,23.08,-100,11,24
3565,24.04,24.04,-68.9,11,24
3566,25,25,-126.6,11,24
3567,25.01,25.01,-68.9,11,24
3568,26,26,-4.8,11,24
3569,27.3,27.3,-72.5,11,24
3570,28,28,-4.9,11,24
3571,28.2,28.2,-6.8,11,24
3572,28.8,28.8,-72.5,11,24
3573,29.8,29.8,-82.3,11,24
3574,30.03,30.03,-18,11,24
3575,31.1,31.1,-72.5,11,24
3576,35.13,35.13,-45,11,24
3577,40,40,-4.1,11,24
3578,40.03,40.03,-8,11,24
3579,42,42,-139.4,11,24
3580,42.5,42.5,-0.1,11,24
3581,45.03,45.03,-22,11,24
3582,45.13,45.13,-45,11,24
3583,47,47,-139.4,11,24
3584,47.5,47.5,-0.1,11,24
3585,49,49,-62,11,24
3586,50.5,50.5,-0.1,11,24
3587,55.13,55.13,-45,11,24
3588,60,60,-9.5,11,24
3589,60.01,60.01,-6.8,11,24
3590,63.34,63.34,-9.5,11,24
3591,63.35,63.35,-6.8,11,24
3592,65.5,65.5,-10,11,24
3593,66.69,66.69,-9.5,11,24
3594,66.7,66.7,-6.8,11,24
3595,70.03,70.03,-9.5,11,24
3596,70.04,70.04,-6.6,11,24
3597,71.2,71.2,-51.2,11,24
3598,72.8,72.8,-51.2,11,24
3599,73.1,73.1,-51.2,11,24
3600,73.5,73.5,-10,11,24
3601,75.7,75.7,-74.2,11,24
3602,77.4,77.4,-8,11,24
3603,79,79,-17,11,24
3604,79.5,79.5,-10,11,24
3605,99.5,99.5,-759.8,11,24
3606,145,145,-20,11,24
3607,145.01,145.01,-8.3,11,24
3608,160,160,-1094.2,11,24
3609,180,180,-904.9,11,24
3610,180.3,180.3,-170.9,11,24
3611,180.3,180.3,6237.3,12,1
3612,110,110,1.1,12,1
3613,104,104,115.4,12,1
3614,10.55,10.55,5.9,12,1
3615,180.3,180.3,5712.5,12,2
3616,110,110,1.1,12,2
3617,92.98,92.98,117,12,2
3618,10,10,9.9,12,2
3619,180.3,180.3,5297.9,12,3
3620,110,110,1.1,12,3
3621,85,85,116.9,12,3
3622,10,10,3.9,12,3
3623,180.3,180.3,4980.9,12,4
3624,110,110,1.1,12,4
3625,80.78,80.78,116.9,12,4
3626,10,10,1.9,12,4
3627,180.3,180.3,4815.4,12,5
3628,110,110,1.1,12,5
3629,80.78,80.78,116.9,12,5
3630,10,10,1.9,12,5
3631,180.3,180.3,4727.7,12,6
3632,110,110,1.1,12,6
3633,85.5,85.5,116.9,12,6
3634,10,10,1.9,12,6
3635,180.3,180.3,4684.2,12,7
3636,110,110,1.1,12,7
3637,94.17,94.17,115.9,12,7
3638,9,9,0.5,12,7
3639,7,7,0.5,12,7
3640,180.3,180.3,4705.7,12,8
3641,110,110,1.1,12,8
3642,105.19,105.19,106.9,12,8
3643,9,9,5,12,8
3644,7,7,5,12,8
3645,180.3,180.3,4781.3,12,9
3646,110,110,1.1,12,9
3647,106.69,106.69,98.9,12,9
3648,9,9,9,12,9
3649,7,7,9,12,9
3650,180.3,180.3,5078.1,12,10
3651,115.13,115.13,98.9,12,10
3652,110,110,1.1,12,10
3653,9,9,9,12,10
3654,7,7,9,12,10
3655,180.3,180.3,5551,12,11
3656,115.53,115.53,98.9,12,11
3657,110,110,1.2,12,11
3658,9,9,9,12,11
3659,7,7,9,12,11
3660,180.3,180.3,5844.5,12,12
3661,110.02,110.02,98.9,12,12
3662,110,110,1.2,12,12
3663,9,9,9,12,12
3664,7,7,9,12,12
3665,180.3,180.3,6032.5,12,13
3666,110,110,1.2,12,13
3667,109.1,109.1,105.9,12,13
3668,9,9,5.5,12,13
3669,7,7,5.5,12,13
3670,180.3,180.3,6071.6,12,14
3671,110,110,1.2,12,14
3672,105,105,105.9,12,14
3673,9,9,5.5,12,14
3674,7,7,5.5,12,14
3675,180.3,180.3,5726.9,12,17
3676,110,110,0.9,12,17
3677,100.69,100.69,116.9,12,17
3678,30,30,0.2,12,17
3679,180.3,180.3,5670,12,18
3680,110,110,0.9,12,18
3681,104.1,104.1,101.9,12,18
3682,30,30,0.2,12,18
3683,9,9,7.5,12,18
3684,7,7,7.5,12,18
3685,180.3,180.3,5881.4,12,19
3686,110,110,1,12,19
3687,108,108,86,12,19
3688,30,30,0.2,12,19
3689,14.37,14.37,15.5,12,19
3690,9.37,9.37,15.5,12,19
3691,180.3,180.3,6665.6,12,20
3692,116.96,116.96,102,12,20
3693,110,110,1,12,20
3694,30,30,0.2,12,20
3695,17.15,17.15,7.5,12,20
3696,12.15,12.15,7.5,12,20
3697,180.3,180.3,7107.5,12,21
3698,125,125,106,12,21
3699,110,110,1,12,21
3700,30,30,0.2,12,21
3701,21.21,21.21,5.5,12,21
3702,16.21,16.21,5.5,12,21
3703,180.3,180.3,7039.5,12,22
3704,125.7,125.7,100,12,22
3705,110,110,1,12,22
3706,30,30,0.2,12,22
3707,21.88,21.88,8.5,12,22
3708,16.88,16.88,8.5,12,22
3709,0.01,0.01,0.1,12,22
3710,180.3,180.3,6699.6,12,23
3711,110,110,1,12,23
3712,106.31,106.31,102,12,23
3713,30,30,0.1,12,23
3714,20.15,20.15,7.5,12,23
3715,15.15,15.15,7.5,12,23
3716,180.3,180.3,6382.4,12,24
3717,110,110,1,12,24
3718,98.19,98.19,102,12,24
3719,30,30,0.1,12,24
3720,19.52,19.52,7.5,12,24
3721,14.52,14.52,7.5,12,24
3722,0,0,-6047.2,12,1
3723,0.1,0.1,-90,12,1
3724,0.12,0.12,-90,12,1
3725,0.14,0.14,-30,12,1
3726,0.16,0.16,-30,12,1
3727,0.2,0.2,-280,12,1
3728,3,3,-640,12,1
3729,3.1,3.1,-120,12,1
3730,3.3,3.3,-110,12,1
3731,3.69,3.69,-120,12,1
3732,4.4,4.4,-10,12,1
3733,5,5,-30,12,1
3734,8,8,-30,12,1
3735,25.1,25.1,-67,12,1
3736,30.1,30.1,-67,12,1
3737,35.1,35.1,-67,12,1
3738,40.1,40.1,-67,12,1
3739,45.1,45.1,-67,12,1
3740,50.1,50.1,-65,12,1
3741,125.56,125.56,-10,12,1
3742,130.07,130.07,-387,12,1
3743,130.97,130.97,-12,12,1
3744,131.69,131.69,-12,12,1
3745,160,160,-81,12,1
3746,180.01,180.01,-63.8,12,1
3747,180.3,180.3,-150,12,1
3748,0,0,-5778.1,12,2
3749,0.1,0.1,-90,12,2
3750,0.12,0.12,-90,12,2
3751,0.14,0.14,-30,12,2
3752,0.16,0.16,-30,12,2
3753,0.2,0.2,-280,12,2
3754,3,3,-640,12,2
3755,3.1,3.1,-120,12,2
3756,3.3,3.3,-110,12,2
3757,3.69,3.69,-120,12,2
3758,4.4,4.4,-10,12,2
3759,5,5,-30,12,2
3760,8,8,-30,12,2
3761,25.1,25.1,-67,12,2
3762,30.1,30.1,-67,12,2
3763,35.1,35.1,-67,12,2
3764,40.1,40.1,-67,12,2
3765,45.1,45.1,-67,12,2
3766,50.1,50.1,-65,12,2
3767,125.56,125.56,-10,12,2
3768,130.07,130.07,-387,12,2
3769,130.97,130.97,-12,12,2
3770,131.69,131.69,-12,12,2
3771,160,160,-81,12,2
3772,180.01,180.01,-63.8,12,2
3773,180.3,180.3,-150,12,2
3774,0,0,-5734.4,12,3
3775,0.1,0.1,-90,12,3
3776,0.12,0.12,-90,12,3
3777,0.14,0.14,-30,12,3
3778,0.16,0.16,-30,12,3
3779,0.2,0.2,-280,12,3
3780,3,3,-640,12,3
3781,3.1,3.1,-120,12,3
3782,3.3,3.3,-110,12,3
3783,3.69,3.69,-120,12,3
3784,4.4,4.4,-10,12,3
3785,5,5,-30,12,3
3786,8,8,-30,12,3
3787,25.1,25.1,-67,12,3
3788,30.1,30.1,-67,12,3
3789,35.1,35.1,-67,12,3
3790,40.1,40.1,-67,12,3
3791,45.1,45.1,-67,12,3
3792,50.1,50.1,-65,12,3
3793,125.56,125.56,-10,12,3
3794,130.07,130.07,-387,12,3
3795,130.97,130.97,-12,12,3
3796,131.69,131.69,-12,12,3
3797,160,160,-81,12,3
3798,180.01,180.01,-63.8,12,3
3799,180.3,180.3,-150,12,3
3800,0,0,-5520.7,12,4
3801,0.1,0.1,-90,12,4
3802,0.12,0.12,-90,12,4
3803,0.14,0.14,-30,12,4
3804,0.16,0.16,-30,12,4
3805,0.2,0.2,-280,12,4
3806,3,3,-560,12,4
3807,3.1,3.1,-120,12,4
3808,3.3,3.3,-110,12,4
3809,3.69,3.69,-120,12,4
3810,4.4,4.4,-10,12,4
3811,5,5,-30,12,4
3812,8,8,-30,12,4
3813,25.1,25.1,-100,12,4
3814,30.1,30.1,-100,12,4
3815,35.1,35.1,-100,12,4
3816,40.1,40.1,-100,12,4
3817,45.1,45.1,-100,12,4
3818,50.1,50.1,-100,12,4
3819,125.56,125.56,-10,12,4
3820,130.07,130.07,-387,12,4
3821,130.97,130.97,-12,12,4
3822,131.69,131.69,-12,12,4
3823,160,160,-81,12,4
3824,180.01,180.01,-63.8,12,4
3825,180.3,180.3,-150,12,4
3826,0,0,-5463.3,12,5
3827,0.1,0.1,-90,12,5
3828,0.12,0.12,-90,12,5
3829,0.14,0.14,-30,12,5
3830,0.16,0.16,-30,12,5
3831,0.2,0.2,-280,12,5
3832,3,3,-560,12,5
3833,3.1,3.1,-120,12,5
3834,3.3,3.3,-110,12,5
3835,3.69,3.69,-120,12,5
3836,4.4,4.4,-10,12,5
3837,5,5,-30,12,5
3838,8,8,-30,12,5
3839,25.1,25.1,-100,12,5
3840,30.1,30.1,-100,12,5
3841,35.1,35.1,-100,12,5
3842,40.1,40.1,-100,12,5
3843,45.1,45.1,-100,12,5
3844,50.1,50.1,-100,12,5
3845,125.56,125.56,-10,12,5
3846,130.07,130.07,-387,12,5
3847,130.97,130.97,-12,12,5
3848,131.69,131.69,-12,12,5
3849,160,160,-81,12,5
3850,180.01,180.01,-63.8,12,5
3851,180.3,180.3,-150,12,5
3852,0,0,-5402.7,12,6
3853,0.1,0.1,-90,12,6
3854,0.12,0.12,-90,12,6
3855,0.14,0.14,-30,12,6
3856,0.16,0.16,-30,12,6
3857,0.2,0.2,-280,12,6
3858,3,3,-560,12,6
3859,3.1,3.1,-120,12,6
3860,3.3,3.3,-110,12,6
3861,3.69,3.69,-120,12,6
3862,4.4,4.4,-10,12,6
3863,5,5,-30,12,6
3864,8,8,-30,12,6
3865,25.1,25.1,-100,12,6
3866,30.1,30.1,-100,12,6
3867,35.1,35.1,-100,12,6
3868,40.1,40.1,-100,12,6
3869,45.1,45.1,-100,12,6
3870,50.1,50.1,-100,12,6
3871,125.56,125.56,-10,12,6
3872,130.07,130.07,-387,12,6
3873,130.97,130.97,-12,12,6
3874,131.69,131.69,-12,12,6
3875,160,160,-81,12,6
3876,180.01,180.01,-63.8,12,6
3877,180.3,180.3,-150,12,6
3878,0,0,-5351.3,12,7
3879,0.1,0.1,-90,12,7
3880,0.12,0.12,-90,12,7
3881,0.14,0.14,-30,12,7
3882,0.16,0.16,-30,12,7
3883,0.2,0.2,-280,12,7
3884,3,3,-640,12,7
3885,3.1,3.1,-120,12,7
3886,3.3,3.3,-110,12,7
3887,3.69,3.69,-120,12,7
3888,4.4,4.4,-10,12,7
3889,5,5,-30,12,7
3890,8,8,-30,12,7
3891,25.1,25.1,-67,12,7
3892,30.1,30.1,-67,12,7
3893,35.1,35.1,-67,12,7
3894,40.1,40.1,-67,12,7
3895,45.1,45.1,-67,12,7
3896,50.1,50.1,-65,12,7
3897,125.56,125.56,-10,12,7
3898,130.07,130.07,-387,12,7
3899,130.97,130.97,-12,12,7
3900,131.69,131.69,-12,12,7
3901,160,160,-81,12,7
3902,180.01,180.01,-63.8,12,7
3903,180.3,180.3,-150,12,7
3904,0,0,-5183.6,12,8
3905,0.1,0.1,-90,12,8
3906,0.12,0.12,-90,12,8
3907,0.14,0.14,-30,12,8
3908,0.16,0.16,-30,12,8
3909,0.2,0.2,-280,12,8
3910,3,3,-640,12,8
3911,3.1,3.1,-120,12,8
3912,3.3,3.3,-110,12,8
3913,3.69,3.69,-120,12,8
3914,4.4,4.4,-10,12,8
3915,5,5,-30,12,8
3916,8,8,-30,12,8
3917,25.1,25.1,-67,12,8
3918,30.1,30.1,-67,12,8
3919,35.1,35.1,-67,12,8
3920,40.1,40.1,-67,12,8
3921,45.1,45.1,-67,12,8
3922,50.1,50.1,-65,12,8
3923,125.56,125.56,-10,12,8
3924,130.07,130.07,-387,12,8
3925,130.97,130.97,-12,12,8
3926,131.69,131.69,-12,12,8
3927,160,160,-81,12,8
3928,180.01,180.01,-63.8,12,8
3929,180.3,180.3,-150,12,8
3930,0,0,-5160.4,12,9
3931,0.1,0.1,-90,12,9
3932,0.12,0.12,-90,12,9
3933,0.14,0.14,-30,12,9
3934,0.16,0.16,-30,12,9
3935,0.2,0.2,-280,12,9
3936,3,3,-720,12,9
3937,3.1,3.1,-120,12,9
3938,3.3,3.3,-110,12,9
3939,3.69,3.69,-120,12,9
3940,4.4,4.4,-10,12,9
3941,5,5,-30,12,9
3942,8,8,-30,12,9
3943,25.1,25.1,-33,12,9
3944,30.1,30.1,-33,12,9
3945,35.1,35.1,-33,12,9
3946,40.1,40.1,-33,12,9
3947,45.1,45.1,-33,12,9
3948,50.1,50.1,-35,12,9
3949,125.56,125.56,-10,12,9
3950,130.07,130.07,-387,12,9
3951,130.97,130.97,-12,12,9
3952,131.69,131.69,-12,12,9
3953,160,160,-81,12,9
3954,180.01,180.01,-63.8,12,9
3955,180.3,180.3,-150,12,9
3956,0,0,-5048.7,12,10
3957,0.1,0.1,-90,12,10
3958,0.12,0.12,-90,12,10
3959,0.14,0.14,-30,12,10
3960,0.16,0.16,-30,12,10
3961,0.2,0.2,-280,12,10
3962,3,3,-720,12,10
3963,3.1,3.1,-120,12,10
3964,3.3,3.3,-110,12,10
3965,3.69,3.69,-120,12,10
3966,4.4,4.4,-10,12,10
3967,5,5,-30,12,10
3968,8,8,-30,12,10
3969,25.1,25.1,-33,12,10
3970,30.1,30.1,-33,12,10
3971,35.1,35.1,-33,12,10
3972,40.1,40.1,-33,12,10
3973,45.1,45.1,-33,12,10
3974,50.1,50.1,-35,12,10
3975,125.56,125.56,-10,12,10
3976,130.07,130.07,-387,12,10
3977,130.97,130.97,-12,12,10
3978,131.69,131.69,-12,12,10
3979,160,160,-81,12,10
3980,180.01,180.01,-63.8,12,10
3981,180.3,180.3,-150,12,10
3982,0,0,-5256.4,12,11
3983,0.1,0.1,-90,12,11
3984,0.12,0.12,-90,12,11
3985,0.14,0.14,-30,12,11
3986,0.16,0.16,-30,12,11
3987,0.2,0.2,-280,12,11
3988,3,3,-800,12,11
3989,3.1,3.1,-120,12,11
3990,3.3,3.3,-110,12,11
3991,3.69,3.69,-120,12,11
3992,4.4,4.4,-10,12,11
3993,5,5,-30,12,11
3994,8,8,-30,12,11
3995,125.56,125.56,-10,12,11
3996,130.07,130.07,-387,12,11
3997,130.97,130.97,-12,12,11
3998,131.69,131.69,-12,12,11
3999,160,160,-81,12,11
4000,180.01,180.01,-63.8,12,11
4001,180.3,180.3,-150,12,11
4002,0,0,-5362.5,12,12
4003,0.1,0.1,-90,12,12
4004,0.12,0.12,-90,12,12
4005,0.14,0.14,-30,12,12
4006,0.16,0.16,-30,12,12
4007,0.2,0.2,-280,12,12
4008,3,3,-800,12,12
4009,3.1,3.1,-120,12,12
4010,3.3,3.3,-110,12,12
4011,3.69,3.69,-120,12,12
4012,4.4,4.4,-10,12,12
4013,5,5,-30,12,12
4014,8,8,-30,12,12
4015,125.56,125.56,-10,12,12
4016,130.07,130.07,-387,12,12
4017,130.97,130.97,-12,12,12
4018,131.69,131.69,-12,12,12
4019,160,160,-81,12,12
4020,180.01,180.01,-63.8,12,12
4021,180.3,180.3,-150,12,12
4022,0,0,-5595.9,12,13
4023,0.1,0.1,-90,12,13
4024,0.12,0.12,-90,12,13
4025,0.14,0.14,-30,12,13
4026,0.16,0.16,-30,12,13
4027,0.2,0.2,-280,12,13
4028,3,3,-800,12,13
4029,3.1,3.1,-120,12,13
4030,3.3,3.3,-110,12,13
4031,3.69,3.69,-120,12,13
4032,4.4,4.4,-10,12,13
4033,5,5,-30,12,13
4034,8,8,-30,12,13
4035,125.56,125.56,-10,12,13
4036,130.07,130.07,-387,12,13
4037,130.97,130.97,-12,12,13
4038,131.69,131.69,-12,12,13
4039,160,160,-81,12,13
4040,180.01,180.01,-63.8,12,13
4041,180.3,180.3,-150,12,13
4042,0,0,-5901,12,14
4043,0.1,0.1,-90,12,14
4044,0.12,0.12,-90,12,14
4045,0.14,0.14,-30,12,14
4046,0.16,0.16,-30,12,14
4047,0.2,0.2,-280,12,14
4048,3,3,-800,12,14
4049,3.1,3.1,-120,12,14
4050,3.3,3.3,-110,12,14
4051,3.69,3.69,-120,12,14
4052,4.4,4.4,-10,12,14
4053,5,5,-30,12,14
4054,8,8,-30,12,14
4055,125.56,125.56,-10,12,14
4056,130.07,130.07,-387,12,14
4057,130.97,130.97,-12,12,14
4058,131.69,131.69,-12,12,14
4059,160,160,-81,12,14
4060,180.01,180.01,-63.8,12,14
4061,180.3,180.3,-150,12,14
4062,0,0,-6012.6,12,15
4063,0.1,0.1,-90,12,15
4064,0.12,0.12,-90,12,15
4065,0.14,0.14,-30,12,15
4066,0.16,0.16,-30,12,15
4067,0.2,0.2,-280,12,15
4068,3,3,-800,12,15
4069,3.1,3.1,-120,12,15
4070,3.3,3.3,-110,12,15
4071,3.69,3.69,-120,12,15
4072,4.4,4.4,-10,12,15
4073,5,5,-30,12,15
4074,8,8,-30,12,15
4075,125.56,125.56,-10,12,15
4076,130.07,130.07,-387,12,15
4077,130.97,130.97,-12,12,15
4078,131.69,131.69,-12,12,15
4079,160,160,-81,12,15
4080,180.01,180.01,-63.8,12,15
4081,180.3,180.3,-150,12,15
4082,0,0,-6059.5,12,16
4083,0.1,0.1,-90,12,16
4084,0.12,0.12,-90,12,16
4085,0.14,0.14,-30,12,16
4086,0.16,0.16,-30,12,16
4087,0.2,0.2,-280,12,16
4088,3,3,-800,12,16
4089,3.1,3.1,-120,12,16
4090,3.3,3.3,-110,12,16
4091,3.69,3.69,-120,12,16
4092,4.4,4.4,-10,12,16
4093,5,5,-30,12,16
4094,8,8,-30,12,16
4095,125.56,125.56,-10,12,16
4096,130.07,130.07,-387,12,16
4097,130.97,130.97,-12,12,16
4098,131.69,131.69,-12,12,16
4099,160,160,-81,12,16
4100,180.01,180.01,-63.8,12,16
4101,180.3,180.3,-150,12,16
4102,0,0,-6001,12,17
4103,0.1,0.1,-90,12,17
4104,0.12,0.12,-90,12,17
4105,0.14,0.14,-30,12,17
4106,0.16,0.16,-30,12,17
4107,0.2,0.2,-280,12,17
4108,3,3,-800,12,17
4109,3.1,3.1,-120,12,17
4110,3.3,3.3,-110,12,17
4111,3.69,3.69,-120,12,17
4112,4.4,4.4,-10,12,17
4113,5,5,-30,12,17
4114,8,8,-30,12,17
4115,125.56,125.56,-10,12,17
4116,130.07,130.07,-387,12,17
4117,130.97,130.97,-12,12,17
4118,131.69,131.69,-12,12,17
4119,160,160,-81,12,17
4120,180.01,180.01,-63.8,12,17
4121,180.3,180.3,-150,12,17
4122,0,0,-5822.2,12,18
4123,0.1,0.1,-90,12,18
4124,0.12,0.12,-90,12,18
4125,0.14,0.14,-30,12,18
4126,0.16,0.16,-30,12,18
4127,0.2,0.2,-280,12,18
4128,3,3,-800,12,18
4129,3.1,3.1,-120,12,18
4130,3.3,3.3,-110,12,18
